ID,Date,Turbidity,pH,Dissolved Oxygen,Conductivity,Temperature,WQI,WQI Class
5019,04/12/2019 06:04,246.15,5.46,1.46,30159.05,16.75,24,Class 6 - Very Polluted Water
5020,04/12/2019 06:04,246.15,5.46,1.46,30159.05,16.75,24,Class 6 - Very Polluted Water
5021,04/12/2019 06:05,257.69,5.43,1.46,29893.84,16.75,23,Class 6 - Very Polluted Water
5022,04/12/2019 06:05,257.69,5.43,1.46,29893.84,16.75,23,Class 6 - Very Polluted Water
5023,04/12/2019 06:05,274.66,5.43,1.46,29931.72,16.65,17,Class 6 - Very Polluted Water
5024,04/12/2019 06:05,274.66,5.43,1.46,29931.72,16.65,23,Class 6 - Very Polluted Water
5025,04/12/2019 06:05,272.62,5.24,1.46,30045.39,16.65,21,Class 6 - Very Polluted Water
5026,04/12/2019 06:05,272.62,5.24,1.46,30045.39,16.65,21,Class 6 - Very Polluted Water
5027,04/12/2019 06:05,276.7,5.46,1.46,29893.84,16.75,17,Class 6 - Very Polluted Water
5028,04/12/2019 06:05,276.7,5.46,1.46,29893.84,16.75,24,Class 6 - Very Polluted Water
5029,04/12/2019 06:05,280.77,5.27,1.46,30234.83,16.65,16,Class 6 - Very Polluted Water
5030,04/12/2019 06:05,280.77,5.27,1.46,30234.83,16.65,22,Class 6 - Very Polluted Water
5031,04/12/2019 06:05,281.45,5.27,1.46,30121.17,16.65,22,Class 6 - Very Polluted Water
5032,04/12/2019 06:05,281.45,5.27,1.46,30121.17,16.65,22,Class 6 - Very Polluted Water
5033,04/12/2019 06:06,288.24,5.2,1.46,30159.05,16.65,21,Class 6 - Very Polluted Water
5034,04/12/2019 06:06,288.24,5.2,1.46,30159.05,16.65,21,Class 6 - Very Polluted Water
5035,04/12/2019 06:06,282.81,5.46,1.46,29969.61,16.75,17,Class 6 - Very Polluted Water
5036,04/12/2019 06:06,282.81,5.46,1.46,29969.61,16.75,24,Class 6 - Very Polluted Water
5037,04/12/2019 06:06,269.91,5.46,1.46,30045.39,16.65,17,Class 6 - Very Polluted Water
5038,04/12/2019 06:06,269.91,5.46,1.46,30045.39,16.65,24,Class 6 - Very Polluted Water
5039,04/12/2019 06:06,259.05,5.5,1.46,30159.05,16.75,18,Class 6 - Very Polluted Water
5040,04/12/2019 06:06,259.05,5.5,1.46,30159.05,16.75,24,Class 6 - Very Polluted Water
5041,04/12/2019 06:06,263.12,5.43,1.46,30234.83,16.65,17,Class 6 - Very Polluted Water
5042,04/12/2019 06:06,263.12,5.43,1.46,30234.83,16.65,23,Class 6 - Very Polluted Water
5043,04/12/2019 06:06,275.34,5.46,1.46,29931.72,16.65,24,Class 6 - Very Polluted Water
5044,04/12/2019 06:06,275.34,5.46,1.46,29931.72,16.65,24,Class 6 - Very Polluted Water
5045,04/12/2019 06:07,288.92,5.46,1.46,29969.61,16.75,17,Class 6 - Very Polluted Water
5046,04/12/2019 06:07,288.92,5.46,1.46,29969.61,16.75,24,Class 6 - Very Polluted Water
5047,04/12/2019 06:07,294.35,5.39,1.46,30272.72,16.65,17,Class 6 - Very Polluted Water
5048,04/12/2019 06:07,294.35,5.39,1.46,30272.72,16.65,23,Class 6 - Very Polluted Water
5049,04/12/2019 06:07,298.42,5.39,1.46,30121.17,16.65,23,Class 6 - Very Polluted Water
5050,04/12/2019 06:07,298.42,5.39,1.46,30121.17,16.65,23,Class 6 - Very Polluted Water
5051,04/12/2019 06:07,304.53,5.39,1.46,30689.49,16.55,17,Class 6 - Very Polluted Water
5052,04/12/2019 06:07,304.53,5.39,1.46,30689.49,16.55,23,Class 6 - Very Polluted Water
5053,04/12/2019 06:07,302.49,5.27,1.46,30310.61,16.65,16,Class 6 - Very Polluted Water
5054,04/12/2019 06:07,302.49,5.27,1.46,30310.61,16.65,22,Class 6 - Very Polluted Water
5055,04/12/2019 06:07,309.28,5.24,1.46,30310.61,16.65,21,Class 6 - Very Polluted Water
5056,04/12/2019 06:07,309.28,5.24,1.46,30310.61,16.65,21,Class 6 - Very Polluted Water
5057,04/12/2019 06:08,307.92,5.31,1.46,30272.72,16.65,22,Class 6 - Very Polluted Water
5058,04/12/2019 06:08,307.92,5.31,1.46,30272.72,16.65,22,Class 6 - Very Polluted Water
5059,04/12/2019 06:08,309.28,5.5,1.46,30196.94,16.75,18,Class 6 - Very Polluted Water
5060,04/12/2019 06:08,309.28,5.5,1.46,30196.94,16.75,24,Class 6 - Very Polluted Water
5061,04/12/2019 06:08,307.92,5.24,1.46,30272.72,16.65,15,Class 6 - Very Polluted Water
5062,04/12/2019 06:08,307.92,5.24,1.46,30272.72,16.65,21,Class 6 - Very Polluted Water
5063,04/12/2019 06:08,300.46,5.5,1.46,30196.94,16.65,24,Class 6 - Very Polluted Water
5064,04/12/2019 06:08,300.46,5.5,1.46,30196.94,16.65,24,Class 6 - Very Polluted Water
5065,04/12/2019 06:08,291.63,5.5,1.46,30272.72,16.65,24,Class 6 - Very Polluted Water
5066,04/12/2019 06:08,291.63,5.5,1.46,30272.72,16.65,24,Class 6 - Very Polluted Water
5067,04/12/2019 06:08,282.13,5.24,1.46,30159.05,16.65,21,Class 6 - Very Polluted Water
5068,04/12/2019 06:08,282.13,5.24,1.46,30159.05,16.65,21,Class 6 - Very Polluted Water
5069,04/12/2019 06:09,249.54,5.35,1.46,29893.84,16.75,16,Class 6 - Very Polluted Water
5070,04/12/2019 06:09,249.54,5.35,1.46,29893.84,16.75,23,Class 6 - Very Polluted Water
5071,04/12/2019 06:09,242.76,5.46,1.46,30159.05,16.65,17,Class 6 - Very Polluted Water
5072,04/12/2019 06:09,242.76,5.46,1.46,30159.05,16.65,24,Class 6 - Very Polluted Water
5073,04/12/2019 06:09,253.62,5.43,1.46,30045.39,16.65,23,Class 6 - Very Polluted Water
5074,04/12/2019 06:09,253.62,5.43,1.46,30045.39,16.65,23,Class 6 - Very Polluted Water
5075,04/12/2019 06:09,274.66,5.2,1.46,30121.17,16.65,21,Class 6 - Very Polluted Water
5076,04/12/2019 06:09,274.66,5.2,1.46,30121.17,16.65,21,Class 6 - Very Polluted Water
5077,04/12/2019 06:09,295.7,5.27,1.46,30159.05,16.65,22,Class 6 - Very Polluted Water
5078,04/12/2019 06:09,295.7,5.27,1.46,30159.05,16.65,22,Class 6 - Very Polluted Water
5079,04/12/2019 06:09,308.6,5.46,1.46,30045.39,16.75,17,Class 6 - Very Polluted Water
5080,04/12/2019 06:09,308.6,5.46,1.46,30045.39,16.75,24,Class 6 - Very Polluted Water
5081,04/12/2019 06:10,316.07,5.27,1.46,30272.72,16.65,16,Class 6 - Very Polluted Water
5082,04/12/2019 06:10,316.07,5.27,1.46,30272.72,16.65,22,Class 6 - Very Polluted Water
5083,04/12/2019 06:10,318.11,5.27,1.46,30159.05,16.65,22,Class 6 - Very Polluted Water
5084,04/12/2019 06:10,318.11,5.27,1.46,30159.05,16.65,22,Class 6 - Very Polluted Water
5085,04/12/2019 06:10,314.71,5.46,1.46,29893.84,16.75,17,Class 6 - Very Polluted Water
5086,04/12/2019 06:10,314.71,5.46,1.46,29893.84,16.75,24,Class 6 - Very Polluted Water
5087,04/12/2019 06:10,313.35,5.2,1.46,30196.94,16.75,21,Class 6 - Very Polluted Water
5088,04/12/2019 06:10,313.35,5.2,1.46,30196.94,16.75,21,Class 6 - Very Polluted Water
5089,04/12/2019 06:10,314.71,5.27,1.46,30234.83,16.65,16,Class 6 - Very Polluted Water
5090,04/12/2019 06:10,314.71,5.27,1.46,30234.83,16.65,22,Class 6 - Very Polluted Water
5091,04/12/2019 06:10,309.96,5.5,1.46,30121.17,16.75,18,Class 6 - Very Polluted Water
5092,04/12/2019 06:10,309.96,5.5,1.46,30121.17,16.75,24,Class 6 - Very Polluted Water
5093,04/12/2019 06:11,309.28,5.46,1.46,30083.28,16.75,24,Class 6 - Very Polluted Water
5094,04/12/2019 06:11,309.28,5.46,1.46,30083.28,16.75,24,Class 6 - Very Polluted Water
5095,04/12/2019 06:11,322.18,5.46,1.46,30045.39,16.75,24,Class 6 - Very Polluted Water
5096,04/12/2019 06:11,322.18,5.46,1.46,30045.39,16.75,24,Class 6 - Very Polluted Water
5097,04/12/2019 06:11,338.47,4.55,1.46,30159.05,16.75,14,Class 6 - Very Polluted Water
5098,04/12/2019 06:11,338.47,4.55,1.46,30159.05,16.75,14,Class 6 - Very Polluted Water
5099,04/12/2019 06:11,337.11,2.57,1.46,30159.05,16.75,8,Class 6 - Very Polluted Water
5100,04/12/2019 06:11,337.11,2.57,1.46,30159.05,16.75,8,Class 6 - Very Polluted Water
5101,04/12/2019 06:11,351.37,1.7,1.46,29818.06,16.75,12,Class 6 - Very Polluted Water
5102,04/12/2019 06:11,351.37,1.7,1.46,29818.06,16.75,12,Class 6 - Very Polluted Water
5103,04/12/2019 06:11,356.12,1.47,1.46,29931.72,16.75,12,Class 6 - Very Polluted Water
5104,04/12/2019 06:11,356.12,1.47,1.46,29931.72,16.75,12,Class 6 - Very Polluted Water
5105,04/12/2019 06:12,378.52,0.79,1.46,30424.27,16.75,12,Class 6 - Very Polluted Water
5106,04/12/2019 06:12,378.52,0.79,1.46,30424.27,16.75,12,Class 6 - Very Polluted Water
5107,04/12/2019 06:12,381.92,1.02,1.46,30121.17,16.65,7,Class 6 - Very Polluted Water
5108,04/12/2019 06:12,381.92,1.02,1.46,30121.17,16.65,12,Class 6 - Very Polluted Water
5109,04/12/2019 06:12,379.2,0.83,1.46,30083.28,16.75,7,Class 6 - Very Polluted Water
5110,04/12/2019 06:12,379.2,0.83,1.46,30083.28,16.75,12,Class 6 - Very Polluted Water
5111,04/12/2019 06:12,368.34,2.38,1.46,30196.94,16.65,6,Class 6 - Very Polluted Water
5112,04/12/2019 06:12,368.34,2.38,1.46,30196.94,16.65,8,Class 6 - Very Polluted Water
5113,04/12/2019 06:12,359.51,3.72,1.46,30045.39,16.75,7,Class 6 - Very Polluted Water
5114,04/12/2019 06:12,359.51,3.72,1.46,30045.39,16.75,10,Class 6 - Very Polluted Water
5115,04/12/2019 06:12,358.16,5.24,1.46,30121.17,16.65,15,Class 6 - Very Polluted Water
5116,04/12/2019 06:12,358.16,5.24,1.46,30121.17,16.65,21,Class 6 - Very Polluted Water
5117,04/12/2019 06:13,360.87,5.35,1.46,29931.72,16.75,16,Class 6 - Very Polluted Water
5118,04/12/2019 06:13,360.87,5.35,1.46,29931.72,16.75,23,Class 6 - Very Polluted Water
5119,04/12/2019 06:13,359.51,5.01,1.46,30121.17,16.65,13,Class 6 - Very Polluted Water
5120,04/12/2019 06:13,359.51,5.01,1.46,30121.17,16.65,18,Class 6 - Very Polluted Water
5121,04/12/2019 06:13,362.23,4.74,1.46,30272.72,16.65,15,Class 6 - Very Polluted Water
5122,04/12/2019 06:13,362.23,4.74,1.46,30272.72,16.65,15,Class 6 - Very Polluted Water
5123,04/12/2019 06:13,366.98,5.27,1.46,30159.05,16.75,16,Class 6 - Very Polluted Water
5124,04/12/2019 06:13,366.98,5.27,1.46,30159.05,16.75,22,Class 6 - Very Polluted Water
5125,04/12/2019 06:13,360.19,4.97,1.46,29931.72,16.75,18,Class 6 - Very Polluted Water
5126,04/12/2019 06:13,360.19,4.97,1.46,29931.72,16.75,18,Class 6 - Very Polluted Water
5127,04/12/2019 06:13,356.12,4.67,1.46,30045.39,16.65,11,Class 6 - Very Polluted Water
5128,04/12/2019 06:13,356.12,4.67,1.46,30045.39,16.65,15,Class 6 - Very Polluted Water
5129,04/12/2019 06:14,347.3,4.17,1.46,30121.17,16.75,8,Class 6 - Very Polluted Water
5130,04/12/2019 06:14,347.3,4.17,1.46,30121.17,16.75,12,Class 6 - Very Polluted Water
5131,04/12/2019 06:14,340.51,4.06,1.46,30159.05,16.75,11,Class 6 - Very Polluted Water
5132,04/12/2019 06:14,340.51,4.06,1.46,30159.05,16.75,11,Class 6 - Very Polluted Water
5133,04/12/2019 06:14,334.4,3.3,1.46,30159.05,16.65,7,Class 6 - Very Polluted Water
5134,04/12/2019 06:14,334.4,3.3,1.46,30159.05,16.65,9,Class 6 - Very Polluted Water
5135,04/12/2019 06:14,331.68,3.07,1.46,30272.72,16.65,9,Class 6 - Very Polluted Water
5136,04/12/2019 06:14,331.68,3.07,1.46,30272.72,16.65,9,Class 6 - Very Polluted Water
5137,04/12/2019 06:14,313.35,2.04,1.46,30272.72,16.65,8,Class 6 - Very Polluted Water
5138,04/12/2019 06:14,313.35,2.04,1.46,30272.72,16.65,8,Class 6 - Very Polluted Water
5139,04/12/2019 06:14,321.5,1.74,1.46,30272.72,16.65,12,Class 6 - Very Polluted Water
5140,04/12/2019 06:14,321.5,1.74,1.46,30272.72,16.65,12,Class 6 - Very Polluted Water
5141,04/12/2019 06:15,324.22,2.12,1.46,30234.83,16.65,8,Class 6 - Very Polluted Water
5142,04/12/2019 06:15,324.22,2.12,1.46,30234.83,16.65,8,Class 6 - Very Polluted Water
5143,04/12/2019 06:15,316.75,2.76,1.46,29969.61,16.65,9,Class 6 - Very Polluted Water
5144,04/12/2019 06:15,316.75,2.76,1.46,29969.61,16.65,9,Class 6 - Very Polluted Water
5145,04/12/2019 06:15,316.07,2.54,1.46,30121.17,16.75,6,Class 6 - Very Polluted Water
5146,04/12/2019 06:15,316.07,2.54,1.46,30121.17,16.75,8,Class 6 - Very Polluted Water
5147,04/12/2019 06:15,326.25,2.61,1.46,30196.94,16.65,6,Class 6 - Very Polluted Water
5148,04/12/2019 06:15,326.25,2.61,1.46,30196.94,16.65,8,Class 6 - Very Polluted Water
5149,04/12/2019 06:15,326.25,1.89,1.46,29931.72,16.75,7,Class 6 - Very Polluted Water
5150,04/12/2019 06:15,326.25,1.89,1.46,29931.72,16.75,12,Class 6 - Very Polluted Water
5151,04/12/2019 06:15,322.18,2.27,1.46,30083.28,16.75,8,Class 6 - Very Polluted Water
5152,04/12/2019 06:15,322.18,2.27,1.46,30083.28,16.75,8,Class 6 - Very Polluted Water
5153,04/12/2019 06:16,312,1.81,1.46,30272.72,16.65,7,Class 6 - Very Polluted Water
5154,04/12/2019 06:16,312,1.81,1.46,30272.72,16.65,12,Class 6 - Very Polluted Water
5155,04/12/2019 06:16,312.68,2.08,1.46,30310.61,16.65,8,Class 6 - Very Polluted Water
5156,04/12/2019 06:16,312.68,2.08,1.46,30310.61,16.65,8,Class 6 - Very Polluted Water
5157,04/12/2019 06:16,320.14,2.46,1.46,30159.05,16.65,8,Class 6 - Very Polluted Water
5158,04/12/2019 06:16,320.14,2.46,1.46,30159.05,16.65,8,Class 6 - Very Polluted Water
5159,04/12/2019 06:16,322.18,2.35,1.46,30537.94,16.75,6,Class 6 - Very Polluted Water
5160,04/12/2019 06:16,322.18,2.35,1.46,30537.94,16.75,8,Class 6 - Very Polluted Water
5161,04/12/2019 06:16,328.97,2.92,1.46,30386.38,16.65,6,Class 6 - Very Polluted Water
5162,04/12/2019 06:16,328.97,2.92,1.46,30386.38,16.65,9,Class 6 - Very Polluted Water
5163,04/12/2019 06:16,339.15,2.99,1.46,30348.5,16.65,9,Class 6 - Very Polluted Water
5164,04/12/2019 06:16,339.15,2.99,1.46,30348.5,16.65,9,Class 6 - Very Polluted Water
5165,04/12/2019 06:17,345.26,4.06,1.46,30045.39,16.75,8,Class 6 - Very Polluted Water
5166,04/12/2019 06:17,345.26,4.06,1.46,30045.39,16.75,11,Class 6 - Very Polluted Water
5167,04/12/2019 06:17,356.8,1.43,1.46,30159.05,16.75,12,Class 6 - Very Polluted Water
5168,04/12/2019 06:17,356.8,1.43,1.46,30159.05,16.75,12,Class 6 - Very Polluted Water
5169,04/12/2019 06:17,373.09,0.56,1.46,30310.61,16.75,12,Class 6 - Very Polluted Water
5170,04/12/2019 06:17,373.09,0.56,1.46,30310.61,16.75,12,Class 6 - Very Polluted Water
5171,04/12/2019 06:17,369.7,0.29,1.46,30234.83,16.75,12,Class 6 - Very Polluted Water
5172,04/12/2019 06:17,369.7,0.29,1.46,30234.83,16.75,12,Class 6 - Very Polluted Water
5173,04/12/2019 06:17,360.87,0.18,1.46,30121.17,16.75,12,Class 6 - Very Polluted Water
5174,04/12/2019 06:17,360.87,0.18,1.46,30121.17,16.75,12,Class 6 - Very Polluted Water
5175,04/12/2019 06:17,356.8,0.09,1.46,30310.61,16.75,12,Class 6 - Very Polluted Water
5176,04/12/2019 06:17,356.8,0.09,1.46,30310.61,16.75,12,Class 6 - Very Polluted Water
5177,04/12/2019 06:18,348.65,0.01,1.46,30083.28,16.75,12,Class 6 - Very Polluted Water
5178,04/12/2019 06:18,348.65,0.01,1.46,30083.28,16.75,12,Class 6 - Very Polluted Water
5179,04/12/2019 06:18,352.05,0.24,1.46,30310.61,16.75,12,Class 6 - Very Polluted Water
5180,04/12/2019 06:18,352.05,0.24,1.46,30310.61,16.75,12,Class 6 - Very Polluted Water
5181,04/12/2019 06:18,362.23,0.16,1.46,30196.94,16.75,12,Class 6 - Very Polluted Water
5182,04/12/2019 06:18,362.23,0.16,1.46,30196.94,16.75,12,Class 6 - Very Polluted Water
5183,04/12/2019 06:18,350.01,0.13,1.46,30272.72,16.84,7,Class 6 - Very Polluted Water
5184,04/12/2019 06:18,350.01,0.13,1.46,30272.72,16.84,12,Class 6 - Very Polluted Water
5185,04/12/2019 06:18,345.94,0.24,1.46,30083.28,16.84,12,Class 6 - Very Polluted Water
5186,04/12/2019 06:18,345.94,0.24,1.46,30083.28,16.84,12,Class 6 - Very Polluted Water
5187,04/12/2019 06:18,353.4,0.14,1.46,30083.28,16.94,7,Class 6 - Very Polluted Water
5188,04/12/2019 06:18,353.4,0.14,1.46,30083.28,16.94,12,Class 6 - Very Polluted Water
5189,04/12/2019 06:19,327.61,5.43,1.46,30083.28,16.84,17,Class 6 - Very Polluted Water
5190,04/12/2019 06:19,327.61,5.43,1.46,30083.28,16.84,23,Class 6 - Very Polluted Water
5191,04/12/2019 06:19,327.61,5.2,1.46,30045.39,16.94,15,Class 6 - Very Polluted Water
5192,04/12/2019 06:19,327.61,5.2,1.46,30045.39,16.94,21,Class 6 - Very Polluted Water
5193,04/12/2019 06:19,329.65,5.08,1.46,30196.94,16.94,19,Class 6 - Very Polluted Water
5194,04/12/2019 06:19,329.65,5.08,1.46,30196.94,16.94,19,Class 6 - Very Polluted Water
5195,04/12/2019 06:19,327.61,5.24,1.46,30234.83,16.94,21,Class 6 - Very Polluted Water
5196,04/12/2019 06:19,327.61,5.24,1.46,30234.83,16.94,21,Class 6 - Very Polluted Water
5197,04/12/2019 06:19,322.18,5.2,1.46,30159.05,16.94,21,Class 6 - Very Polluted Water
5198,04/12/2019 06:19,322.18,5.2,1.46,30159.05,16.94,21,Class 6 - Very Polluted Water
5199,04/12/2019 06:19,319.46,5.5,1.46,30083.28,17.04,18,Class 6 - Very Polluted Water
5200,04/12/2019 06:19,319.46,5.5,1.46,30083.28,17.04,24,Class 6 - Very Polluted Water
5201,04/12/2019 06:20,314.03,5.24,1.46,30121.17,17.04,21,Class 6 - Very Polluted Water
5202,04/12/2019 06:20,314.03,5.24,1.46,30121.17,17.04,21,Class 6 - Very Polluted Water
5203,04/12/2019 06:20,309.28,5.24,1.46,29969.61,16.94,15,Class 6 - Very Polluted Water
5204,04/12/2019 06:20,309.28,5.24,1.46,29969.61,16.94,21,Class 6 - Very Polluted Water
5205,04/12/2019 06:20,315.39,5.54,1.46,29969.61,17.04,18,Class 6 - Very Polluted Water
5206,04/12/2019 06:20,315.39,5.54,1.46,29969.61,17.04,25,Class 6 - Very Polluted Water
5207,04/12/2019 06:20,301.14,5.5,1.46,30159.05,17.04,24,Class 6 - Very Polluted Water
5208,04/12/2019 06:20,301.14,5.5,1.46,30159.05,17.04,24,Class 6 - Very Polluted Water
5209,04/12/2019 06:20,303.17,5.27,1.46,30083.28,17.04,22,Class 6 - Very Polluted Water
5210,04/12/2019 06:20,303.17,5.27,1.46,30083.28,17.04,22,Class 6 - Very Polluted Water
5211,04/12/2019 06:20,309.28,5.2,1.46,30083.28,17.04,21,Class 6 - Very Polluted Water
5212,04/12/2019 06:20,309.28,5.2,1.46,30083.28,17.04,21,Class 6 - Very Polluted Water
5213,04/12/2019 06:21,309.28,5.43,1.46,30348.5,17.13,17,Class 6 - Very Polluted Water
5214,04/12/2019 06:21,309.28,5.43,1.46,30348.5,17.13,23,Class 6 - Very Polluted Water
5215,04/12/2019 06:21,314.71,5.5,1.46,30159.05,17.13,24,Class 6 - Very Polluted Water
5216,04/12/2019 06:21,314.71,5.5,1.46,30159.05,17.13,24,Class 6 - Very Polluted Water
5217,04/12/2019 06:21,318.78,5.31,1.46,29893.84,17.23,16,Class 6 - Very Polluted Water
5218,04/12/2019 06:21,318.78,5.31,1.46,29893.84,17.23,22,Class 6 - Very Polluted Water
5219,04/12/2019 06:21,316.75,5.16,1.46,29969.61,17.13,15,Class 6 - Very Polluted Water
5220,04/12/2019 06:21,316.75,5.16,1.46,29969.61,17.13,20,Class 6 - Very Polluted Water
5221,04/12/2019 06:21,308.6,5.27,1.46,30121.17,17.13,22,Class 6 - Very Polluted Water
5222,04/12/2019 06:21,308.6,5.27,1.46,30121.17,17.13,22,Class 6 - Very Polluted Water
5223,04/12/2019 06:22,314.71,5.16,1.46,29855.95,17.13,20,Class 6 - Very Polluted Water
5224,04/12/2019 06:22,314.71,5.16,1.46,29855.95,17.13,20,Class 6 - Very Polluted Water
5225,04/12/2019 06:22,309.28,5.08,1.46,30083.28,17.13,19,Class 6 - Very Polluted Water
5226,04/12/2019 06:22,309.28,5.08,1.46,30083.28,17.13,19,Class 6 - Very Polluted Water
5227,04/12/2019 06:22,307.24,5.5,1.46,29893.84,17.32,18,Class 6 - Very Polluted Water
5228,04/12/2019 06:22,307.24,5.5,1.46,29893.84,17.32,24,Class 6 - Very Polluted Water
5229,04/12/2019 06:22,305.89,5.5,1.46,29969.61,17.32,24,Class 6 - Very Polluted Water
5230,04/12/2019 06:22,305.89,5.5,1.46,29969.61,17.32,24,Class 6 - Very Polluted Water
5231,04/12/2019 06:22,310.64,5.5,1.46,30083.28,17.32,24,Class 6 - Very Polluted Water
5232,04/12/2019 06:22,310.64,5.5,1.46,30083.28,17.32,24,Class 6 - Very Polluted Water
5233,04/12/2019 06:22,307.92,5.2,1.46,30045.39,17.23,15,Class 6 - Very Polluted Water
5234,04/12/2019 06:22,307.92,5.2,1.46,30045.39,17.23,21,Class 6 - Very Polluted Water
5235,04/12/2019 06:23,287.56,5.24,1.46,29969.61,17.23,21,Class 6 - Very Polluted Water
5236,04/12/2019 06:23,287.56,5.24,1.46,29969.61,17.23,21,Class 6 - Very Polluted Water
5237,04/12/2019 06:23,271.95,5.5,1.46,29855.95,17.32,18,Class 6 - Very Polluted Water
5238,04/12/2019 06:23,271.95,5.5,1.46,29855.95,17.32,24,Class 6 - Very Polluted Water
5239,04/12/2019 06:23,280.77,5.46,1.46,29818.06,17.32,24,Class 6 - Very Polluted Water
5240,04/12/2019 06:23,280.77,5.46,1.46,29818.06,17.32,24,Class 6 - Very Polluted Water
5241,04/12/2019 06:23,284.16,5.5,1.46,30045.39,17.32,24,Class 6 - Very Polluted Water
5242,04/12/2019 06:23,284.16,5.5,1.46,30045.39,17.32,24,Class 6 - Very Polluted Water
5243,04/12/2019 06:23,282.81,5.46,1.46,29628.62,17.32,24,Class 6 - Very Polluted Water
5244,04/12/2019 06:23,282.81,5.46,1.46,29628.62,17.32,24,Class 6 - Very Polluted Water
5245,04/12/2019 06:23,276.02,5.24,1.46,30045.39,17.23,15,Class 6 - Very Polluted Water
5246,04/12/2019 06:23,276.02,5.24,1.46,30045.39,17.23,21,Class 6 - Very Polluted Water
5247,04/12/2019 06:24,265.16,5.5,1.46,29931.72,17.32,18,Class 6 - Very Polluted Water
5248,04/12/2019 06:24,265.16,5.5,1.46,29931.72,17.32,24,Class 6 - Very Polluted Water
5249,04/12/2019 06:24,244.11,5.5,1.46,29780.17,17.32,24,Class 6 - Very Polluted Water
5250,04/12/2019 06:24,244.11,5.5,1.46,29780.17,17.32,24,Class 6 - Very Polluted Water
5251,04/12/2019 06:24,238,5.54,1.46,29969.61,17.23,18,Class 6 - Very Polluted Water
5252,04/12/2019 06:24,238,5.54,1.46,29969.61,17.23,25,Class 6 - Very Polluted Water
5253,04/12/2019 06:24,256.33,5.5,1.46,29855.95,17.32,18,Class 6 - Very Polluted Water
5254,04/12/2019 06:24,256.33,5.5,1.46,29855.95,17.32,24,Class 6 - Very Polluted Water
5255,04/12/2019 06:24,280.09,5.27,1.46,30083.28,17.23,16,Class 6 - Very Polluted Water
5256,04/12/2019 06:24,280.09,5.27,1.46,30083.28,17.23,22,Class 6 - Very Polluted Water
5257,04/12/2019 06:24,270.59,5.24,1.46,30083.28,17.23,21,Class 6 - Very Polluted Water
5258,04/12/2019 06:24,270.59,5.24,1.46,30083.28,17.23,21,Class 6 - Very Polluted Water
5259,04/12/2019 06:25,259.73,5.2,1.46,30007.5,17.23,21,Class 6 - Very Polluted Water
5260,04/12/2019 06:25,259.73,5.2,1.46,30007.5,17.23,21,Class 6 - Very Polluted Water
5261,04/12/2019 06:25,249.54,5.5,1.46,29931.72,17.32,18,Class 6 - Very Polluted Water
5262,04/12/2019 06:25,249.54,5.5,1.46,29931.72,17.32,24,Class 6 - Very Polluted Water
5263,04/12/2019 06:25,261.76,5.5,1.46,29818.06,17.32,24,Class 6 - Very Polluted Water
5264,04/12/2019 06:25,261.76,5.5,1.46,29818.06,17.32,24,Class 6 - Very Polluted Water
5265,04/12/2019 06:25,270.59,5.43,1.46,30272.72,17.32,23,Class 6 - Very Polluted Water
5266,04/12/2019 06:25,270.59,5.43,1.46,30272.72,17.32,23,Class 6 - Very Polluted Water
5267,04/12/2019 06:25,278.05,5.5,1.46,29855.95,17.32,24,Class 6 - Very Polluted Water
5268,04/12/2019 06:25,278.05,5.5,1.46,29855.95,17.32,24,Class 6 - Very Polluted Water
5269,04/12/2019 06:25,262.44,5.54,1.46,29893.84,17.13,18,Class 6 - Very Polluted Water
5270,04/12/2019 06:25,262.44,5.54,1.46,29893.84,17.13,25,Class 6 - Very Polluted Water
5271,04/12/2019 06:26,271.95,5.58,1.46,30121.17,17.32,18,Class 6 - Very Polluted Water
5272,04/12/2019 06:26,271.95,5.58,1.46,30121.17,17.32,25,Class 6 - Very Polluted Water
5273,04/12/2019 06:26,273.98,5.54,1.46,29931.72,17.32,25,Class 6 - Very Polluted Water
5274,04/12/2019 06:26,273.98,5.54,1.46,29931.72,17.32,25,Class 6 - Very Polluted Water
5275,04/12/2019 06:26,266.51,5.24,1.46,29818.06,17.23,15,Class 6 - Very Polluted Water
5276,04/12/2019 06:26,266.51,5.24,1.46,29818.06,17.23,21,Class 6 - Very Polluted Water
5277,04/12/2019 06:26,250.9,5.5,1.46,29742.28,17.32,18,Class 6 - Very Polluted Water
5278,04/12/2019 06:26,250.9,5.5,1.46,29742.28,17.32,24,Class 6 - Very Polluted Water
5279,04/12/2019 06:26,259.73,5.54,1.46,29818.06,17.32,25,Class 6 - Very Polluted Water
5280,04/12/2019 06:26,259.73,5.54,1.46,29818.06,17.32,25,Class 6 - Very Polluted Water
5281,04/12/2019 06:26,267.87,5.5,1.46,29969.61,17.32,24,Class 6 - Very Polluted Water
5282,04/12/2019 06:26,267.87,5.5,1.46,29969.61,17.32,24,Class 6 - Very Polluted Water
5283,04/12/2019 06:27,280.77,5.31,1.46,30007.5,17.23,16,Class 6 - Very Polluted Water
5284,04/12/2019 06:27,280.77,5.31,1.46,30007.5,17.23,22,Class 6 - Very Polluted Water
5285,04/12/2019 06:27,283.49,5.27,1.46,29818.06,17.23,22,Class 6 - Very Polluted Water
5286,04/12/2019 06:27,283.49,5.27,1.46,29818.06,17.23,22,Class 6 - Very Polluted Water
